rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn28327	RXN-6841.m	1.1.5.3;1.1.99.5	OK	(1) FAD[0] + (1) Glycerol-3-phosphate[0] <=> (1) Glycerone-phosphate[0] + (1) FADH2[0]	-15.090	2.540	1.900	17.630	fad;fadh2	4	27	C;H;N;O;P	R00848	R00848	1	2	0	12	6	15.090	17.630	16.990	0.640
rxn07871	dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase	1.14.11.23	CI:1	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Pinobanksin[0] => (1) H2O[0] + (1) CO2[0] + (1) Succinate[0] + (2) H+[0] + (1) Galangin[0]	-129.940	-147.570	-103.540	44.030	co2;h;h2o;o2	8	15	C;H;O	R08082	R08082	1	1	0	6	4	147.570	17.630	26.400	44.030
rxn16108	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)	2.5.1.30	OK	(4) Isopentenyldiphosphate[0] + (1) Farnesyldiphosphate[0] => (4) PPi[0] + (4) H+[0] + (1) all-trans-Heptaprenyl diphosphate[0]	-90.120	-72.500	-89.780	17.620	h;ppi	5	35	C;H;O;P	R09247	R09247	1	3	0	0	0	90.120	17.620	0.340	17.280
rxn29018	HepPP synthase	2.5.1.30	OK	(4) Isopentenyldiphosphate[0] + (1) Farnesyldiphosphate[0] => (4) PPi[0] + (4) H+[0] + (1) all-trans-Heptaprenyl diphosphate[0]	-90.120	-72.500	-89.780	17.620	h;ppi	5	35	C;H;O;P	R09247	R09247	1	3	0	0	0	90.120	17.620	0.340	17.280
rxn29019	HepPP synthase	2.5.1.30	OK	(4) Isopentenyldiphosphate[0] + (1) Farnesyldiphosphate[0] => (4) PPi[0] + (4) H+[0] + (1) all-trans-Heptaprenyl diphosphate[0]	-90.120	-72.500	-89.780	17.620	h;ppi	5	35	C;H;O;P	R09247	R09247	1	3	0	0	0	90.120	17.620	0.340	17.280
rxn03554	cis-3-phenylcyclohexa-3,5-diene-1,2-diol:NAD+ oxidoreductase	1.3.1.56	OK	(1) NAD[0] + (1) cis-2,3-Dihydro-2,3-dihydroxybiphenyl[0] => (1) NADH[0] + (1) H+[0] + (1) 3-Phenylcatechol[0]	-5.740	-23.280	2.960	26.240	h;nad;nadh	5	21	C;H;N;O;P	R05239	R05239	1	1	0	14	2	23.280	17.540	8.700	26.240
rxn03556	cis-2,3-dihydro-2,3-dihydroxy-4'-chlorobiphenyl:NAD+ oxidoreductase	1.3.1.56	OK	(1) NAD[0] + (1) cis-2,3-Dihydro-2,3-dihydroxy-4'-chlorobiphenyl[0] => (1) NADH[0] + (1) H+[0] + (1) 2,3-Dihydroxy-4'-chlorobiphenyl[0]	-5.740	-23.280	2.960	26.240	h;nad;nadh	5	21	C;Cl;H;N;O;P	R05241	R05241	1	1	0	14	2	23.280	17.540	8.700	26.240
rxn15707	7-methylxanthosine ribohydrolase	3.2.2.25	CI:-2	(1) H2O[0] + (1) H+[0] + (1) 7-Methylxanthosine[0] <=> (1) 7-Methylxanthine[0] + (1) beta-D-Ribofuranose[0]	15.390	-2.140	35.910	38.050	h;h2o	5	11	C;H;N;O	R07918	R07918	1	2	0	6	2	35.910	17.530	20.520	38.050
rxn35359	Anthranilate synthase, ammonia	4.1.3.27	OK	(1) NH3[0] + (1) Chorismate[0] => (1) H2O[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Anthranilate[0]	-39.440	-21.940	-12.900	26.540	h;h2o;nh3	6	10	C;H;N;O	R00985	R00985	1	11	0	2	7	39.440	17.500	26.540	9.040
rxn32242	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	4.1.3.27	OK	(1) NH3[0] + (1) Chorismate[0] => (1) H2O[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Anthranilate[0]	-39.440	-21.940	-12.900	26.540	h;h2o;nh3	6	10	C;H;N;O	R00985	R00985	1	11	0	2	7	39.440	17.500	26.540	9.040
rxn00726	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	4.1.3.27	OK	(1) NH3[0] + (1) Chorismate[0] => (1) H2O[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Anthranilate[0]	-39.440	-21.940	-12.900	26.540	h;h2o;nh3	6	10	C;H;N;O	R00985	R00985	1	11	0	2	7	39.440	17.500	26.540	9.040
rxn02881	2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)	1.14.13.10	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 2,6-Dihydroxypyridine[0] => (1) H2O[0] + (1) NAD[0] + (1) 2,3,6-Trihydroxypyridine[0]	-94.610	-112.100	-85.010	27.090	h;h2o;nad;nadh;o2	7	21	C;H;N;O;P	R04130	R04130	1	1	0	12	4	112.100	17.490	9.600	27.090
rxn14339	S-(4-methylthiobutylthiohydroximoyl)-L-cysteine 4-methylthiobutylthiohydroximate-lyase (deaminating; pyruvate-forming)	4.4.1.-	OK	(1) H2O[0] + (1) S-(4-Methylthiobutylthiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) 4-Methylthiobutylthiohydroximate[0]	2.080	-15.390	-4.230	17.470	h;h2o;nh3	6	8	C;H;N;O;S	R08667	R08667	1	1	0	0	1	15.390	17.470	6.310	11.160
rxn07456	R07641	6.3.4.16;6.3.5.5	OK	(2) ATP[0] + (1) NH3[0] + (1) H2CO3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (2) H+[0] + (1) Carbamoylphosphate[0]	-16.060	1.400	1.150	17.460	adp;atp;h;nh3;pi	7	10	C;H;N;O;P	R07641	R07641	1	1	0	6	5	16.060	17.460	17.210	0.250
rxn14068	S-(phenylacetothiohydroximoyl)-L-cysteine phenylacetothiohydroximate-lyase (deaminating; pyruvate-forming)	4.4.1.-	OK	(1) H2O[0] + (1) S-(Phenylacetothiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Phenylthioacetohydroximate[0]	2.080	-15.360	-4.200	17.440	h;h2o;nh3	6	11	C;H;N;O;S	R08654	R08654	1	1	0	2	2	15.360	17.440	6.280	11.160
rxn12019	R08170	4.4.1.-	OK	(1) H2O[0] + (1) S-(Indolylmethylthiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Indolylmethylthiohydroximate[0]	2.080	-15.360	-4.200	17.440	h;h2o;nh3	6	13	C;H;N;O;S	R08170	R08170	1	4	0	4	2	15.360	17.440	6.280	11.160
rxn33023	RXN-8071	4.4.1.-	OK	(1) H2O[0] + (1) S-(Indolylmethylthiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Indolylmethylthiohydroximate[0]	2.080	-15.360	-4.200	17.440	h;h2o;nh3	6	13	C;H;N;O;S	R08170	R08170	1	4	0	4	2	15.360	17.440	6.280	11.160
rxn33036	RXN-8071	4.4.1.-	OK	(1) H2O[0] + (1) S-(Indolylmethylthiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) Indolylmethylthiohydroximate[0]	2.080	-15.360	-4.200	17.440	h;h2o;nh3	6	13	C;H;N;O;S	R08170	R08170	1	4	0	4	2	15.360	17.440	6.280	11.160
rxn02436	ATP:dihydrostreptomycin-6-phosphate 3'alpha-phosphotransferase	2.7.1.88	OK	(1) ATP[0] + (1) Dihydrostreptomycin 6-phosphate[0] <=> (1) ADP[0] + (1) H+[0] + (1) Dihydrostreptomycin 3'alpha,6-bisphosphate[0]	-14.030	3.400	-3.630	17.430	adp;atp;h	5	21	C;H;N;O;P	R03395	R03395	1	1	0	12	2	14.030	17.430	10.400	7.030
rxn14130	S-(hydroxyphenylacetothiohydroximoyl)-L-cysteine phenylacetothiohydroximate-lyase (deaminating; pyruvate-forming)	4.4.1.-	OK	(1) H2O[0] + (1) S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) p-Hydroxyphenylacetothiohydroximate[0]	2.080	-15.350	-4.180	17.430	h;h2o;nh3	6	11	C;H;N;O;S	R08660	R08660	1	1	0	2	3	15.350	17.430	6.260	11.170
rxn37012	pyrroline-2-carboxylate reductase	1.5.1.1;1.5.1.21	CI:1	(1) NADP[0] + (1) L-Proline[0] <=> (1) NADPH[0] + (2) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-11.760	5.610	5.720	17.480	h;nadp;nadph	5	21	C;H;N;O;P	R01249	R01249	1	2	0	12	5	11.760	17.370	17.480	0.110
rxn00930	L-proline:NADP+ 2-oxidoreductase	1.5.1.1;1.5.1.21	CI:1	(1) NADP[0] + (1) L-Proline[0] <=> (1) NADPH[0] + (2) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-11.760	5.610	5.720	17.480	h;nadp;nadph	5	21	C;H;N;O;P	R01249	R01249	1	2	0	12	5	11.760	17.370	17.480	0.110
rxn35344	5-Formiminotetrahydrofolate ammonia-lyase (cyclizing)	4.3.1.4	OK	(1) NH3[0] + (1) 5-10-Methenyltetrahydrofolate[0] <=> (2) H+[0] + (1) 5-Formiminotetrahydrofolate[0]	-10.040	7.320	7.100	17.360	h;nh3	4	20	C;H;N;O	R02302	R02302	1	2	0	7	3	10.040	17.360	17.140	0.220
rxn00928	L-proline:NAD+ 2-oxidoreductase	1.5.1.1	CI:1	(1) NAD[0] + (1) L-Proline[0] <=> (1) NADH[0] + (2) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-11.760	5.600	6.300	18.060	h;nad;nadh	5	21	C;H;N;O;P	R01246	R01246	1	2	0	12	5	11.760	17.360	18.060	0.700
rxn01654	5-Formiminotetrahydrofolate ammonia-lyase (cyclizing)	4.3.1.4	OK	(2) H+[0] + (1) 5-Formiminotetrahydrofolate[0] <=> (1) NH3[0] + (1) 5-10-Methenyltetrahydrofolate[0]	10.040	-7.320	7.100	17.360	h;nh3	4	20	C;H;N;O	R02302	R02302	1	2	0	7	3	10.040	17.360	2.940	14.420
rxn37013	pyrroline-2-carboxylate reductase	1.5.1.1	CI:1	(1) NAD[0] + (1) L-Proline[0] <=> (1) NADH[0] + (2) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-11.760	5.600	6.300	18.060	h;nad;nadh	5	21	C;H;N;O;P	R01246	R01246	1	2	0	12	5	11.760	17.360	18.060	0.700
rxn40000	N2-citryl-N6-acetyl-N6-hydroxy-L-lysine:N6-acetyl-N6-hydroxy-L-lysine ligase (AMP-forming)	6.3.2.39	OK	(1) ATP[0] + (1) N6-Acetyl-N6-hydroxylysine[0] + (1) N1-citryl-N6-acetyl-N6-hydroxy-L-lysine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) Aerobactin[0]	-26.840	-9.490	-5.410	21.430	amp;atp;h;ppi	7	22	C;H;N;O;P	R10091	R10091	1	1	0	6	4	26.840	17.350	21.430	4.080
rxn02478	Biphenyl-2,3-diol:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.39	OK	(1) O2[0] + (1) 3-Phenylcatechol[0] => (1) H+[0] + (1) 2,6-Dioxo-6-phenylhexa-3-enoate[0]	-79.410	-62.100	-77.280	17.310	h;o2	4	12	C;H;O	R03462	R03462	1	1	0	3	5	79.410	17.310	2.130	15.180
rxn16027	R09165	1.14.12.-	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Phenanthrene-4-carboxylate[0] => (1) NAD[0] + (1) cis-3,4-Phenanthrenedihydrodiol-4-carboxylate[0]	-65.150	-82.450	-82.540	17.390	h;nad;nadh;o2	6	21	C;H;N;O;P	R09165	R09165	1	1	0	16	4	82.540	17.300	17.390	0.090
rxn05059	dCTP aminohydrolase (dUMP-forming)	3.5.4.30	OK	(2) H2O[0] + (1) dCTP[0] => (1) PPi[0] + (1) NH3[0] + (1) H+[0] + (1) dUMP[0]	-32.440	-15.160	-12.250	20.190	h;h2o;nh3;ppi	6	9	C;H;N;O;P	R07307	R07307	1	1	0	4	3	32.440	17.280	20.190	2.910
rxn00448	R00646	1.13.11.13	CI:1	(1) H2O[0] + (1) O2[0] + (1) L-Ascorbate[0] => (3) H+[0] + (1) Oxalate[0] + (1) Threonate[0]	-137.730	-120.460	-127.430	17.270	h;h2o;o2	6	6	C;H;O	R00646	R00646	1	1	0	1	4	137.730	17.270	10.300	6.970
rxn03101	1-O-Galloyl-beta-D-glucose:1,2,3,6-tetrakis-O-galloyl-beta-D-glucose 4-O-galloyltransferase	2.3.1.143	OK	(1) beta-Glucogallin[0] + (1) 1,2,3,6-Tetrakis-O-galloyl-beta-D-glucose[0] => (1) D-Glucose[0] + (1) H+[0] + (1) Pentagalloyl-beta-D-glucose[0]	-0.830	-18.090	4.900	22.990	h	5	41	C;H;O	R04498	R04498	1	5	0	14	1	18.090	17.260	5.730	22.990
rxn00864	L-histidine:beta-alanine ligase (AMP-forming)	6.3.2.11	OK	(1) ATP[0] + (1) beta-Alanine[0] + (1) L-Histidine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) Carnosine[0]	-26.840	-9.600	-4.750	22.090	amp;atp;h;ppi	7	10	C;H;N;O;P	R01164	R01164	1	3	0	8	4	26.840	17.240	22.090	4.850
rxn00485	L-Phenylalanine racemase (ATP-hydrolysing)	5.1.1.11	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Phenylalanine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) D-Phenylalanine[0]	-27.300	-10.070	-12.520	17.230	amp;atp;h;h2o;ppi	7	10	C;H;N;O;P	R00686	R00686	1	1	0	8	1	27.300	17.230	14.780	2.450
rxn14255	(2E,6E)-Farnesyl-diphosphate diphosphate-lyase (adding water;acetone-geosmin-forming)	4.2.3.-	OK	(2) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Acetone[0] + (1) Geosmin[0]	-62.080	-44.860	14.750	76.830	h;h2o;ppi	6	15	C;H;O;P	R08543	R08543	1	1	0	2	3	62.080	17.220	76.830	59.610
rxn01722	Bilirubin:NAD+ oxidoreductase	1.3.1.24	OK	(1) NAD[0] + (1) Bilirubin[0] <=> (1) NADH[0] + (1) H+[0] + (1) Biliverdin[0]	11.860	-5.300	7.490	17.160	h;nad;nadh	5	33	C;H;N;O;P	R02391	R02391	1	1	0	18	4	11.860	17.160	4.370	12.790
rxn35376	biliverdin reductase (nad(p)h)	1.3.1.24	OK	(1) NADPH[0] + (1) H+[0] + (1) Biliverdin[0] <=> (1) NADP[0] + (1) Bilirubin[0]	-11.860	5.300	6.910	18.770	h;nadp;nadph	5	33	C;H;N;O;P	R02393	R02393	1	2	0	18	4	11.860	17.160	18.770	1.610
rxn01723	Bilirubin:NADP+ oxidoreductase	1.3.1.24	OK	(1) NADP[0] + (1) Bilirubin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Biliverdin[0]	11.860	-5.300	6.910	17.160	h;nadp;nadph	5	33	C;H;N;O;P	R02393	R02393	1	2	0	18	4	11.860	17.160	4.950	12.210
rxn14271	(+)-cis-isopulegone:NADP+ oxidoreductase	1.3.1.82	OK	(1) NADPH[0] + (1) H+[0] + (1) Isopiperitenone[0] <= (1) NADP[0] + (1) (+)-cis-Isopulegone[0]	-6.330	10.790	-1.760	17.120	h;nadp;nadph	5	21	C;H;N;O;P	R06417	R06417	1	2	0	12	3	10.790	17.120	4.570	12.550
rxn39714	(+)-cis-isopulegone:NADP+ oxidoreductase	1.3.1.82	OK	(1) NADPH[0] + (1) H+[0] + (1) (-)-Isopiperitenone[0] <= (1) NADP[0] + (1) (+)-cis-Isopulegone[0]	-6.330	10.790	-1.760	17.120	h;nadp;nadph	5	21	C;H;N;O;P	R06417	R06417	1	2	0	12	3	10.790	17.120	4.570	12.550
rxn38000	6.3.4.16-RXN.w	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn19010	carbon-dioxide:ammonia ligase (ADP-forming, carbamate-phosphorylating)	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn00113	Carbon-dioxide:ammonia ligase (ADP-forming,carbamate-phosphorylating)	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn30592	6.3.4.16-RXN	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn31319	6.3.4.16-RXN.d	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn35314	carbamoyl-phosphate synthase (ammonia)	6.3.4.16;6.3.4.16-	OK	(1) H2O[0] + (2) ATP[0] + (1) CO2[0] + (1) NH3[0] <=> (2) ADP[0] + (1) Phosphate[0] + (3) H+[0] + (1) Carbamoylphosphate[0]	-16.900	0.140	-0.020	17.040	adp;atp;co2;h;h2o;nh3;pi	8	10	C;H;N;O;P	R00149	R00149	1	11	0	6	3	16.900	17.040	16.880	0.160
rxn07219	malonyl-CoA:4-coumaroyl-CoA malonyltransferase (cyclizing, reducing)	1.3.1.-;2.3.1.170;2.3.1.74	OK	(1) NADPH[0] + (4) H+[0] + (3) Malonyl-CoA[0] + (1) 4-Coumaroyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (4) CoA[0] + (3) CO2[0] + (1) Isoliquiritigenin[0]	-12.730	-29.750	-8.910	20.840	co2;coa;h;h2o;nadp;nadph	9	30	C;H;N;O;P;S	R06568	R06568	1	1	0	22	8	29.750	17.020	3.820	20.840
rxn13952	tetrahydropalmatine:oxygen oxidoreductase	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) Tetrahydropalmatine[0] => (2) H2O2[0] + (1) Palmatine[0]	-48.330	-65.330	-79.710	31.380	h;h2o2;o2	5	21	C;H;N;O	R08795	R08795	1	2	0	8	2	79.710	17.000	31.380	14.380
rxn02067	(S)-Tetrahydroberberine:oxigen oxidoreductase	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) (S)-Canadine[0] => (2) H2O2[0] + (1) Berberine[0]	-48.330	-65.330	-79.720	31.390	h;h2o2;o2	5	20	C;H;N;O	R02880	R02880	1	2	0	10	2	79.720	17.000	31.390	14.390
rxn02642	(S)-Tetrahydrocolumbamine:oxigen oxidoreductase	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) Isocorypalmine[0] => (2) H2O2[0] + (1) Columbamine[0]	-48.330	-65.330	-79.720	31.390	h;h2o2;o2	5	20	C;H;N;O	R03722	R03722	1	2	0	8	2	79.720	17.000	31.390	14.390
rxn25080	RXN-8698.v	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) Isocorypalmine[0] => (2) H2O2[0] + (1) Columbamine[0]	-48.330	-65.330	-79.720	31.390	h;h2o2;o2	5	20	C;H;N;O	R03722	R03722	1	2	0	8	2	79.720	17.000	31.390	14.390
rxn27287	(S)-THB oxidase	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) (S)-Canadine[0] => (2) H2O2[0] + (1) Berberine[0]	-48.330	-65.330	-79.720	31.390	h;h2o2;o2	5	20	C;H;N;O	R02880	R02880	1	2	0	10	2	79.720	17.000	31.390	14.390
rxn25081	RXN-8699.v	1.3.3.8	OK	(2) O2[0] + (1) H+[0] + (1) Tetrahydropalmatine[0] => (2) H2O2[0] + (1) Palmatine[0]	-48.330	-65.330	-79.710	31.380	h;h2o2;o2	5	21	C;H;N;O	R08795	R08795	1	2	0	8	2	79.710	17.000	31.380	14.380
rxn01578	L-Pipecolate:NAD+ 2-oxidoreductase	1.5.1.1;1.5.1.21	CI:1	(1) NAD[0] + (1) L-Pipecolate[0] <=> (1) NADH[0] + (2) H+[0] + (1) delta1-Piperideine-2-carboxylate[0]	-11.760	5.240	6.300	18.060	h;nad;nadh	5	21	C;H;N;O;P	R02201	R02201	1	1	0	12	5	11.760	17.000	18.060	1.060
rxn01579	L-Pipecolate:NADP+ 2-oxidoreductase	1.5.1.1;1.5.1.21	CI:1	(1) NADP[0] + (1) L-Pipecolate[0] <=> (1) NADPH[0] + (2) H+[0] + (1) delta1-Piperideine-2-carboxylate[0]	-11.760	5.240	5.720	17.480	h;nadp;nadph	5	21	C;H;N;O;P	R02203	R02203	1	1	0	12	5	11.760	17.000	17.480	0.480
rxn06465	R03725		OK	(1) S-Adenosyl-L-methionine[0] + (1) Desmosterol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 24-Methylenecholesterol[0]	-19.860	-2.870	8.340	28.200	h;sah;sam	5	28	C;H;N;O;S	R03725	R03725	1	10	0	14	0	19.860	16.990	28.200	11.210
rxn40056	S-adenosyl-L-methionine:3-methyl-1,2-didehydro-2,3-dihydrosqualene C-methyltransferase		OK	(1) S-Adenosyl-L-methionine[0] + (1) 3-Methyl-1,2-didehydro-2,3-dihydrosqualene[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene[0]	-19.860	-2.870	2.350	22.210	h;sah;sam	5	32	C;H;N;O;S	R10168	R10168	1	1	0	6	0	19.860	16.990	22.210	5.220
rxn32025	S-Adenosyl-L-methionine:zymosterol C-methyltransferase	2.1.1.41	OK	(1) S-Adenosyl-L-methionine[0] + (1) Zymosterol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Fecosterol[0]	-19.860	-2.870	7.100	26.960	h;sah;sam	5	28	C;H;N;O;S	R04427	R04427	1	44	0	14	0	19.860	16.990	26.960	9.970
rxn03063	S-Adenosyl-L-methionine:zymosterol C-methyltransferase	2.1.1.41	OK	(1) S-Adenosyl-L-methionine[0] + (1) Zymosterol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Fecosterol[0]	-19.860	-2.870	7.100	26.960	h;sah;sam	5	28	C;H;N;O;S	R04427	R04427	1	44	0	14	0	19.860	16.990	26.960	9.970
rxn28840	delta(24)-sterol C-methyltransferase	2.1.1.41	OK	(1) S-Adenosyl-L-methionine[0] + (1) Zymosterol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Fecosterol[0]	-19.860	-2.870	7.100	26.960	h;sah;sam	5	28	C;H;N;O;S	R04427	R04427	1	44	0	14	0	19.860	16.990	26.960	9.970
rxn01956	4-Methylene-L-glutamate:ammonia ligase (AMP-forming)	6.3.1.7	OK	(1) ATP[0] + (1) NH3[0] + (1) 4-Methylene-L-glutamate[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) 4-Methylene-L-glutamine[0]	-22.580	-5.590	-8.700	16.990	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R02711	R02711	1	1	0	6	4	22.580	16.990	13.880	3.110
rxn40055	S-adenosyl-L-methionine:squalene C-methyltransferase	2.1.1.262	OK	(1) S-Adenosyl-L-methionine[0] + (1) Supraene[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 3-Methyl-1,2-didehydro-2,3-dihydrosqualene[0]	-19.860	-2.870	2.350	22.210	h;sah;sam	5	31	C;H;N;O;S	R10167	R10167	1	1	0	6	0	19.860	16.990	22.210	5.220
rxn33751	-		OK	(1) S-Adenosyl-L-methionine[0] + (1) Desmosterol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 24-Methylenecholesterol[0]	-19.860	-2.870	8.340	28.200	h;sah;sam	5	28	C;H;N;O;S	R03725	R03725	1	10	0	14	0	19.860	16.990	28.200	11.210
rxn04955	(R)-tetrahydroberberine:NADP+ oxidoreductase	1.5.1.31	OK	(2) NADP[0] + (1) (R)-Canadine[0] <=> (2) NADPH[0] + (1) H+[0] + (1) Berberine[0]	15.090	-1.880	-16.470	31.560	h;nadp;nadph	5	21	C;H;N;O;P	R07169	R07169	1	1	0	20	3	16.470	16.970	31.560	14.590
rxn37874	1.1.3.37-RXN.e	1.1.3.37	CI:-1	(1) O2[0] + (1) D-Arabinono-1,4-lactone[0] => (1) H2O2[0] + (1) Dehydro-D-arabinono-1,4-lactone[0]	-15.100	-32.010	-23.270	16.910	h2o2;o2	4	5	C;H;O	R02715	R02715	1	8	0	2	2	32.010	16.910	8.170	8.740
rxn11561	D-Arabinono-1,4-lactone:oxygen oxidoreductase	1.1.3.37	CI:-1	(1) O2[0] + (1) D-Arabinono-1,4-lactone[0] => (1) H2O2[0] + (1) Dehydro-D-arabinono-1,4-lactone[0]	-15.100	-32.010	-23.270	16.910	h2o2;o2	4	5	C;H;O	R02715	R02715	1	8	0	2	2	32.010	16.910	8.170	8.740
rxn23445	L-gulonolactone oxidase	1.1.3.8	CI:-1	(1) O2[0] + (1) L-Gulonolactone[0] => (1) H2O2[0] + (1) L-Ascorbate[0]	-15.100	-32.000	-25.640	16.900	h2o2;o2	4	6	C;H;O	R10053	R10053	1	1	0	2	2	32.000	16.900	10.540	6.360
rxn00445	L-Galactono-1,4-lactone:oxygen 3-oxidoreductase	1.3.3.12	CI:-1	(1) O2[0] + (1) L-Galactono-1,4-lactone[0] => (1) H2O2[0] + (1) L-Ascorbate[0]	-15.100	-32.000	-24.650	16.900	h2o2;o2	4	6	C;H;O	R00643	R00643	1	2	0	2	2	32.000	16.900	9.550	7.350
rxn03173	R04638	3.6.1.-;3.6.1.67	CI:1	(1) H2O[0] + (1) 7,8-Dihydroneopterin 3'-triphosphate[0] => (1) PPi[0] + (2) H+[0] + (1) Dihydroneopterin phosphate[0]	-27.300	-10.410	-8.370	18.930	h;h2o;ppi	5	9	C;H;N;O;P	R04638	R04638	1	1	0	4	1	27.300	16.890	18.930	2.040
