model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_000025145.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000025505.1,138,124,115,bio1,24,15,optimal,0.0,False,
GCF_000025525.1,113,97,99,bio1,22,15,optimal,0.0,False,
GCF_000025625.1,134,133,155,bio1,22,15,optimal,0.0,False,
GCF_000025645.1,126,117,107,bio1,23,16,optimal,0.0,False,
GCF_000025665.1,111,99,67,bio1,23,16,optimal,0.0,False,
GCF_000025685.1,154,162,160,bio1,29,18,optimal,0.0,False,
GCF_000025285.1,107,90,72,bio1,20,13,optimal,0.0,False,
GCF_000025305.1,125,124,100,bio1,24,17,optimal,0.0,False,
GCF_000025325.1,149,152,210,bio1,25,18,optimal,0.0,False,
GCF_000025585.1,98,87,82,bio1,21,14,optimal,0.0,False,
GCF_000025605.1,118,115,117,bio1,24,17,optimal,0.0,False,
GCF_000025885.1,118,110,119,bio1,23,16,optimal,0.0,False,
GCF_000025925.1,122,112,105,bio1,25,18,optimal,0.0,False,
GCF_000025845.1,93,88,52,bio1,21,14,optimal,0.0,False,
GCF_000025865.1,114,98,98,bio1,21,14,optimal,0.0,False,
GCF_000026005.1,116,98,73,bio1,19,12,optimal,0.0,False,
GCF_000026025.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000026045.1,134,124,118,bio1,23,16,optimal,0.0,False,
GCF_000026065.1,121,121,95,bio1,23,16,optimal,0.0,False,
GCF_000026905.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000026925.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000026665.1,114,106,94,bio1,23,16,optimal,0.0,False,
GCF_000026705.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000026205.1,87,66,24,bio1,20,13,optimal,0.0,False,
GCF_000025765.1,136,150,171,bio1,28,19,optimal,0.0,False,
GCF_000026485.1,130,131,150,bio1,24,17,optimal,0.0,False,
GCF_000026505.1,128,134,147,bio1,23,16,optimal,0.0,False,
GCF_000026525.1,126,130,145,bio1,23,16,optimal,0.0,False,
GCF_000027325.1,93,82,46,bio1,21,14,optimal,0.0,False,
GCF_000027345.1,93,82,46,bio1,21,14,optimal,0.0,False,
GCF_000043285.1,108,98,74,bio1,20,13,optimal,0.0,False,
GCF_000026585.1,110,104,96,bio1,22,15,optimal,0.0,False,
GCF_000026605.1,113,108,99,bio1,24,17,optimal,0.0,False,
GCF_000027145.1,136,141,145,bio1,25,18,optimal,0.0,False,
GCF_000027165.1,109,100,79,bio1,23,16,optimal,0.0,False,
GCF_000050405.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000050425.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000027305.1,147,157,120,bio1,31,20,optimal,0.0,False,
GCF_000063525.1,132,123,100,bio1,25,18,optimal,0.0,False,
GCF_000063545.1,94,79,55,bio1,19,12,optimal,0.0,False,
GCF_000063585.1,132,131,142,bio1,25,18,optimal,0.0,False,
GCF_000063605.1,93,86,51,bio1,21,14,optimal,0.0,False,
GCF_000055945.1,109,97,64,bio1,22,15,optimal,0.0,False,
GCF_000056065.1,105,99,73,bio1,23,16,optimal,0.0,False,
GCF_000027045.1,148,174,153,bio1,26,19,optimal,0.0,False,
GCF_000063445.1,132,111,144,bio1,22,15,optimal,0.0,False,
GCF_000063505.1,132,127,107,bio1,25,18,optimal,0.0,False,
GCF_000060285.1,134,138,151,bio1,24,17,optimal,0.0,False,
GCF_000060345.1,138,132,135,bio1,22,15,optimal,0.0,False,
GCF_000068525.2,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000068585.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000069025.1,136,136,116,bio1,26,15,optimal,0.0,False,
GCF_000069925.1,90,70,25,bio1,19,12,optimal,0.0,False,
GCF_000069945.1,144,142,113,bio1,24,15,optimal,0.0,False,
GCF_000089865.1,93,86,53,bio1,21,14,optimal,0.0,False,
GCF_000090965.1,90,77,46,bio1,18,11,optimal,0.0,False,
GCF_000092105.1,151,150,150,bio1,24,17,optimal,0.0,False,
GCF_000064305.2,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000083565.1,139,140,123,bio1,23,16,optimal,0.0,False,
GCF_000085225.1,137,132,164,bio1,24,15,optimal,0.0,False,
GCF_000085865.1,86,73,31,bio1,20,13,optimal,0.0,False,
GCF_000091665.1,107,92,91,bio1,20,13,optimal,0.0,False,
GCF_000091725.1,143,153,144,bio1,29,20,optimal,0.0,False,
GCF_000092585.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000092025.1,155,182,211,bio1,25,18,optimal,0.0,False,
GCF_000092285.1,157,172,183,bio1,25,18,optimal,0.0,False,
GCF_000092305.1,111,93,78,bio1,22,15,optimal,0.0,False,
GCF_000092325.1,122,116,91,bio1,23,16,optimal,0.0,False,
GCF_000091085.2,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000092665.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000092685.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000092705.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000092725.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000092185.1,92,82,60,bio1,21,14,optimal,0.0,False,
GCF_000092205.1,128,125,122,bio1,23,16,optimal,0.0,False,
GCF_000092345.1,134,128,133,bio1,25,18,optimal,0.0,False,
GCF_000092405.1,124,111,127,bio1,20,13,optimal,0.0,False,
GCF_000092465.1,98,87,74,bio1,20,13,optimal,0.0,False,
GCF_000092485.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000092745.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000092765.1,110,104,83,bio1,22,15,optimal,0.0,False,
GCF_000092785.1,143,143,99,bio1,24,17,optimal,0.0,False,
GCF_000092805.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000093005.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000093065.1,110,99,48,bio1,21,14,optimal,0.0,False,
GCF_000092505.1,116,116,92,bio1,23,16,optimal,0.0,False,
GCF_000092565.1,128,121,130,bio1,23,16,optimal,0.0,False,
GCF_000093125.2,137,142,163,bio1,25,18,optimal,0.0,False,
GCF_000093165.1,105,91,58,bio1,22,15,optimal,0.0,False,
GCF_000092945.1,122,121,122,bio1,21,14,optimal,0.0,False,
GCF_000092965.1,127,120,101,bio1,24,17,optimal,0.0,False,
GCF_000143165.1,105,95,84,bio1,21,14,optimal,0.0,False,
GCF_000143205.1,135,128,113,bio1,25,18,optimal,0.0,False,
GCF_000143725.1,138,132,108,bio1,25,18,optimal,0.0,False,
GCF_000143865.1,96,89,57,bio1,22,15,optimal,0.0,False,
GCF_000144405.1,110,106,86,bio1,22,15,optimal,0.0,False,
GCF_000144625.1,138,132,151,bio1,25,18,optimal,0.0,False,
GCF_000144645.1,117,110,101,bio1,22,15,optimal,0.0,False,
GCF_000144695.1,136,125,123,bio1,23,16,optimal,0.0,False,
GCF_000144915.1,117,101,80,bio1,19,12,optimal,0.0,False,
GCF_000143945.1,93,82,45,bio1,21,14,optimal,0.0,False,
GCF_000143965.1,151,150,180,bio1,23,16,optimal,0.0,False,
GCF_000143985.1,135,132,167,bio1,24,17,optimal,0.0,False,
GCF_000144955.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000145035.1,126,116,118,bio1,23,16,optimal,0.0,False,
GCF_000145215.1,121,109,83,bio1,23,16,optimal,0.0,False,
GCF_000145595.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000145615.1,133,125,117,bio1,23,16,optimal,0.0,False,
GCF_000145705.1,95,83,46,bio1,22,15,optimal,0.0,False,
GCF_000146025.2,103,90,62,bio1,21,14,optimal,0.0,False,
GCF_000143435.1,124,125,98,bio1,24,17,optimal,0.0,False,
GCF_000143685.1,137,136,157,bio1,26,19,optimal,0.0,False,
GCF_000145275.1,148,144,130,bio1,26,19,optimal,0.0,False,
GCF_000145295.1,106,87,99,bio1,21,14,optimal,0.0,False,
GCF_000146065.2,111,102,65,bio1,22,15,optimal,0.0,False,
GCF_000146185.1,128,120,118,bio1,23,16,optimal,0.0,False,
GCF_000146505.1,130,121,102,bio1,25,18,optimal,0.0,False,
GCF_000146975.1,114,106,96,bio1,23,16,optimal,0.0,False,
GCF_000147075.1,128,117,86,bio1,23,16,optimal,0.0,False,
GCF_000147095.1,114,107,98,bio1,23,16,optimal,0.0,False,
GCF_000147355.1,126,124,136,bio1,25,18,optimal,0.0,False,
GCF_000147695.2,134,131,125,bio1,25,18,optimal,0.0,False,
GCF_000147715.2,129,123,109,bio1,22,15,optimal,0.0,False,
GCF_000147875.1,116,98,128,bio1,21,14,optimal,0.0,False,
GCF_000148385.1,146,140,124,bio1,24,15,optimal,0.0,False,
GCF_000151105.2,110,100,91,bio1,21,14,optimal,0.0,False,
GCF_000151205.2,102,92,81,bio1,21,14,optimal,0.0,False,
GCF_000152165.1,139,138,124,bio1,23,16,optimal,0.0,False,
GCF_000152245.2,134,123,157,bio1,25,18,optimal,0.0,False,
GCF_000152265.2,131,116,103,bio1,20,13,optimal,0.0,False,
GCF_000152825.2,141,139,130,bio1,24,17,optimal,0.0,False,
GCF_000148425.1,127,120,104,bio1,23,16,optimal,0.0,False,
GCF_000148625.1,93,88,50,bio1,21,14,optimal,0.0,False,
GCF_000092845.1,129,123,106,bio1,23,16,optimal,0.0,False,
GCF_000158275.2,121,115,87,bio1,23,16,optimal,0.0,False,
GCF_000159155.2,101,95,66,bio1,21,14,optimal,0.0,False,
GCF_000159455.2,135,134,109,bio1,26,19,optimal,0.0,False,
GCF_000159535.2,148,175,154,bio1,26,19,optimal,0.0,False,
GCF_000163895.2,103,97,61,bio1,24,17,optimal,0.0,False,
GCF_000163915.2,118,114,85,bio1,24,17,optimal,0.0,False,
GCF_000164675.2,111,105,89,bio1,22,15,optimal,0.0,False,
GCF_000155515.2,132,135,146,bio1,24,17,optimal,0.0,False,
GCF_000160335.2,147,174,151,bio1,26,19,optimal,0.0,False,
GCF_000161795.2,124,114,86,bio1,25,18,optimal,0.0,False,
GCF_000162235.2,122,117,89,bio1,25,18,optimal,0.0,False,
GCF_000163055.2,110,108,76,bio1,23,16,optimal,0.0,False,
GCF_000157355.2,136,139,143,bio1,24,17,optimal,0.0,False,
GCF_000148665.1,127,118,95,bio1,26,19,optimal,0.0,False,
GCF_000148815.2,127,132,131,bio1,25,18,optimal,0.0,False,
GCF_000164885.1,132,130,116,bio1,22,15,optimal,0.0,False,
GCF_000164905.1,122,122,132,bio1,24,17,optimal,0.0,False,
GCF_000164965.1,113,109,84,bio1,23,16,optimal,0.0,False,
GCF_000166635.1,96,87,39,bio1,22,15,optimal,0.0,False,
GCF_000166655.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000166695.1,122,112,95,bio1,23,16,optimal,0.0,False,
GCF_000166775.1,123,113,97,bio1,23,16,optimal,0.0,False,
GCF_000165525.1,147,160,125,bio1,31,20,optimal,0.0,False,
GCF_000165575.1,142,155,120,bio1,31,20,optimal,0.0,False,
GCF_000165715.2,161,160,142,bio1,25,18,optimal,0.0,False,
GCF_000165775.1,108,106,74,bio1,23,16,optimal,0.0,False,
GCF_000165465.1,139,137,125,bio1,26,19,optimal,0.0,False,
GCF_000165505.1,144,151,209,bio1,26,19,optimal,0.0,False,
GCF_000166095.1,109,87,86,bio1,20,13,optimal,0.0,False,
GCF_000166115.1,147,154,183,bio1,28,21,optimal,0.0,False,
GCF_000166315.1,119,114,85,bio1,23,16,optimal,0.0,False,
GCF_000166335.1,120,111,88,bio1,23,16,optimal,0.0,False,
GCF_000165905.1,112,108,82,bio1,23,16,optimal,0.0,False,
GCF_000166355.1,125,115,95,bio1,24,17,optimal,0.0,False,
GCF_000166415.1,149,140,138,bio1,26,19,optimal,0.0,False,
GCF_000168575.2,135,140,161,bio1,25,18,optimal,0.0,False,
GCF_000168595.2,137,142,160,bio1,25,18,optimal,0.0,False,
GCF_000168635.2,137,141,161,bio1,25,18,optimal,0.0,False,
GCF_000175255.2,130,122,94,bio1,23,16,optimal,0.0,False,
GCF_000175295.2,128,121,96,bio1,23,16,optimal,0.0,False,
GCF_000174395.2,123,117,100,bio1,25,18,optimal,0.0,False,
GCF_000168695.2,137,141,160,bio1,25,18,optimal,0.0,False,
GCF_000172575.2,131,134,127,bio1,25,18,optimal,0.0,False,
GCF_000172995.2,143,148,154,bio1,24,17,optimal,0.0,False,
GCF_000176915.2,141,144,180,bio1,26,19,optimal,0.0,False,
GCF_000183185.1,95,82,59,bio1,21,14,optimal,0.0,False,
GCF_000183225.1,108,91,74,bio1,22,15,optimal,0.0,False,
GCF_000183245.1,108,92,71,bio1,22,15,optimal,0.0,False,
GCF_000183285.1,108,92,75,bio1,22,15,optimal,0.0,False,
GCF_000178975.2,148,155,152,bio1,29,20,optimal,0.0,False,
GCF_000179035.2,77,64,26,bio1,20,13,optimal,0.0,False,
GCF_000183135.1,129,121,113,bio1,22,15,optimal,0.0,False,
GCF_000183155.1,126,118,100,bio1,21,14,optimal,0.0,False,
GCF_000178835.2,124,124,136,bio1,23,16,optimal,0.0,False,
GCF_000178115.2,125,114,90,bio1,22,15,optimal,0.0,False,
GCF_000179575.2,107,92,92,bio1,21,14,optimal,0.0,False,
GCF_000179635.2,126,120,106,bio1,23,16,optimal,0.0,False,
GCF_000180515.1,114,106,94,bio1,23,16,optimal,0.0,False,
GCF_000182835.1,110,106,79,bio1,23,16,optimal,0.0,False,
GCF_000183305.1,100,77,56,bio1,21,14,optimal,0.0,False,
GCF_000183365.1,99,91,58,bio1,22,15,optimal,0.0,False,
GCF_000183385.1,93,86,51,bio1,21,14,optimal,0.0,False,
GCF_000177615.2,151,157,172,bio1,23,16,optimal,0.0,False,
GCF_000183665.1,111,102,77,bio1,21,14,optimal,0.0,False,
GCF_000183725.1,126,128,148,bio1,24,17,optimal,0.0,False,
GCF_000185985.2,106,96,71,bio1,20,13,optimal,0.0,False,
GCF_000186005.1,93,89,52,bio1,21,14,optimal,0.0,False,
GCF_000184705.1,142,139,133,bio1,23,16,optimal,0.0,False,
GCF_000184925.1,125,116,100,bio1,22,15,optimal,0.0,False,
GCF_000184345.1,128,118,87,bio1,23,16,optimal,0.0,False,
GCF_000186345.1,152,143,146,bio1,23,16,optimal,0.0,False,
GCF_000186365.1,93,83,64,bio1,21,14,optimal,0.0,False,
GCF_000185805.1,114,113,119,bio1,24,17,optimal,0.0,False,
GCF_000185885.1,150,172,148,bio1,27,20,optimal,0.0,False,
GCF_000189575.1,135,126,125,bio1,22,15,optimal,0.0,False,
GCF_000189775.2,132,129,112,bio1,25,18,optimal,0.0,False,
GCF_000190315.1,145,131,122,bio1,22,15,optimal,0.0,False,
GCF_000190435.1,138,135,125,bio1,26,19,optimal,0.0,False,
GCF_000186985.1,79,66,31,bio1,20,13,optimal,0.0,False,
GCF_000189495.1,151,173,150,bio1,27,20,optimal,0.0,False,
GCF_000189515.1,107,102,77,bio1,23,16,optimal,0.0,False,
GCF_000189555.1,140,134,123,bio1,25,18,optimal,0.0,False,
GCF_000190535.1,133,131,134,bio1,24,17,optimal,0.0,False,
GCF_000190575.1,140,128,119,bio1,25,18,optimal,0.0,False,
GCF_000188715.1,121,118,105,bio1,24,17,optimal,0.0,False,
GCF_000189295.2,143,147,211,bio1,30,21,optimal,0.0,False,
GCF_000190595.1,144,142,120,bio1,25,18,optimal,0.0,False,
GCF_000190635.1,117,109,111,bio1,22,15,optimal,0.0,False,
GCF_000191045.1,114,106,100,bio1,24,17,optimal,0.0,False,
GCF_000191165.1,107,100,74,bio1,23,16,optimal,0.0,False,
GCF_000191445.1,139,140,126,bio1,23,16,optimal,0.0,False,
GCF_000191485.1,139,140,123,bio1,23,16,optimal,0.0,False,
GCF_000191545.1,110,108,79,bio1,23,16,optimal,0.0,False,
GCF_000191565.1,122,114,91,bio1,21,14,optimal,0.0,False,
GCF_000191585.1,119,99,113,bio1,21,14,optimal,0.0,False,
GCF_000191905.1,140,137,127,bio1,24,17,optimal,0.0,False,
GCF_000191925.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000192315.1,127,117,96,bio1,26,19,optimal,0.0,False,
GCF_000192335.1,127,118,94,bio1,26,19,optimal,0.0,False,
GCF_000193375.1,136,126,122,bio1,23,14,optimal,0.0,False,
GCF_000193395.1,115,113,87,bio1,23,16,optimal,0.0,False,
GCF_000193435.2,118,109,92,bio1,23,16,optimal,0.0,False,
GCF_000192635.1,157,180,206,bio1,25,18,optimal,0.0,False,
GCF_000192705.1,135,136,113,bio1,25,18,optimal,0.0,False,
GCF_000193205.1,137,134,98,bio1,24,17,optimal,0.0,False,
GCF_000194115.1,109,107,78,bio1,23,16,optimal,0.0,False,
GCF_000195275.1,113,102,62,bio1,23,16,optimal,0.0,False,
GCF_000195295.1,128,116,142,bio1,23,16,optimal,0.0,False,
GCF_000195315.1,116,110,93,bio1,21,14,optimal,0.0,False,
GCF_000194625.1,123,109,104,bio1,21,14,optimal,0.0,False,
GCF_000194765.1,131,133,150,bio1,25,18,optimal,0.0,False,
GCF_000194785.1,131,133,150,bio1,25,18,optimal,0.0,False,
GCF_000195065.1,166,177,171,bio1,30,21,optimal,0.0,False,
GCF_000195085.1,127,118,96,bio1,22,15,optimal,0.0,False,
GCF_000195335.1,144,151,135,bio1,24,17,optimal,0.0,False,
GCF_000195395.5,136,141,160,bio1,25,18,optimal,0.0,False,
GCF_000195435.3,136,141,157,bio1,25,18,optimal,0.0,False,
GCF_000195875.1,95,83,52,bio1,22,15,optimal,0.0,False,
GCF_000195895.1,121,111,144,bio1,22,15,optimal,0.0,False,
GCF_000195735.1,114,94,67,bio1,19,12,optimal,0.0,False,
GCF_000195755.1,147,154,183,bio1,28,21,optimal,0.0,False,
GCF_000195915.1,128,114,87,bio1,20,13,optimal,0.0,False,
GCF_000195935.2,103,91,83,bio1,20,13,optimal,0.0,False,
GCF_000195975.1,130,120,95,bio1,25,18,optimal,0.0,False,
GCF_000195575.1,138,138,141,bio1,25,18,optimal,0.0,False,
GCF_000196075.1,95,81,57,bio1,20,13,optimal,0.0,False,
GCF_000195795.1,136,140,159,bio1,25,18,optimal,0.0,False,
GCF_000196215.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000196035.1,137,142,163,bio1,25,18,optimal,0.0,False,
GCF_000196055.1,127,123,103,bio1,23,16,optimal,0.0,False,
GCF_000196535.1,129,130,116,bio1,25,16,optimal,0.0,False,
GCF_000196555.1,118,112,83,bio1,23,16,optimal,0.0,False,
GCF_000196575.1,118,113,84,bio1,23,16,optimal,0.0,False,
GCF_000196595.1,114,107,97,bio1,23,16,optimal,0.0,False,
GCF_000196315.1,135,129,103,bio1,23,16,optimal,0.0,False,
GCF_000196455.1,136,131,119,bio1,24,17,optimal,0.0,False,
GCF_000196815.1,133,136,151,bio1,23,16,optimal,0.0,False,
GCF_000200735.1,79,66,30,bio1,20,13,optimal,0.0,False,
GCF_000199675.1,125,127,128,bio1,23,16,optimal,0.0,False,
GCF_000200475.1,138,150,116,bio1,30,19,optimal,0.0,False,
GCF_000196655.1,106,90,86,bio1,21,14,optimal,0.0,False,
GCF_000197755.2,136,140,160,bio1,25,18,optimal,0.0,False,
GCF_000197875.1,136,147,114,bio1,28,19,optimal,0.0,False,
GCF_000196855.1,115,115,93,bio1,24,17,optimal,0.0,False,
GCF_000196895.1,146,155,159,bio1,25,18,optimal,0.0,False,
GCF_000203215.1,77,64,26,bio1,20,13,optimal,0.0,False,
GCF_000203855.3,134,142,141,bio1,27,20,optimal,0.0,False,
GCF_000204925.1,128,114,100,bio1,21,14,optimal,0.0,False,
GCF_000204985.1,111,106,75,bio1,23,16,optimal,0.0,False,
GCF_000208385.1,117,106,79,bio1,23,16,optimal,0.0,False,
GCF_000208405.1,127,126,106,bio1,27,20,optimal,0.0,False,
GCF_000204135.1,113,100,50,bio1,24,17,optimal,0.0,False,
GCF_000204565.1,125,117,109,bio1,25,18,optimal,0.0,False,
GCF_000204665.1,148,174,153,bio1,26,19,optimal,0.0,False,
GCF_000204255.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000204415.1,117,92,102,bio1,21,14,optimal,0.0,False,
GCF_000210955.1,114,106,98,bio1,23,16,optimal,0.0,False,
GCF_000210975.1,114,106,97,bio1,23,16,optimal,0.0,False,
GCF_000210995.1,114,106,100,bio1,23,16,optimal,0.0,False,
GCF_000211015.1,114,106,98,bio1,23,16,optimal,0.0,False,
GCF_000211035.1,114,106,98,bio1,23,16,optimal,0.0,False,
GCF_000211055.1,114,106,98,bio1,23,16,optimal,0.0,False,
GCF_000211295.1,93,81,46,bio1,21,14,optimal,0.0,False,
GCF_000210875.1,143,155,123,bio1,29,20,optimal,0.0,False,
GCF_000210895.1,137,144,116,bio1,26,19,optimal,0.0,False,
GCF_000210935.1,114,106,93,bio1,23,16,optimal,0.0,False,
GCF_000209755.1,137,142,157,bio1,25,18,optimal,0.0,False,
GCF_000210315.1,148,174,152,bio1,26,19,optimal,0.0,False,
GCF_000210495.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000211475.1,101,94,87,bio1,21,14,optimal,0.0,False,
GCF_000211545.4,92,82,47,bio1,21,14,optimal,0.0,False,
GCF_000210515.1,119,122,89,bio1,25,18,optimal,0.0,False,
GCF_000210815.2,137,142,163,bio1,25,18,optimal,0.0,False,
GCF_000210835.1,139,138,137,bio1,26,19,optimal,0.0,False,
GCF_000212375.1,129,111,80,bio1,22,15,optimal,0.0,False,
GCF_000212395.1,124,119,129,bio1,24,17,optimal,0.0,False,
GCF_000212415.1,125,118,85,bio1,26,19,optimal,0.0,False,
GCF_000213825.1,125,118,93,bio1,24,17,optimal,0.0,False,
GCF_000213865.1,113,110,90,bio1,23,16,optimal,0.0,False,
GCF_000213955.1,102,97,68,bio1,22,15,optimal,0.0,False,
GCF_000213155.1,136,152,170,bio1,28,19,optimal,0.0,False,
GCF_000213215.1,121,107,83,bio1,21,14,optimal,0.0,False,
GCF_000213235.1,135,130,136,bio1,23,16,optimal,0.0,False,
GCF_000213255.1,123,118,115,bio1,23,16,optimal,0.0,False,
GCF_000217615.1,137,150,165,bio1,28,19,optimal,0.0,False,
GCF_000217635.1,91,73,35,bio1,18,11,optimal,0.0,False,
GCF_000217655.1,94,85,33,bio1,23,16,optimal,0.0,False,
GCF_000217675.1,168,187,175,bio1,30,21,optimal,0.0,False,
GCF_000214415.1,101,85,94,bio1,21,14,optimal,0.0,False,
GCF_000214435.1,136,146,155,bio1,28,21,optimal,0.0,False,
GCF_000212675.2,144,152,192,bio1,26,19,optimal,0.0,False,
GCF_000214725.1,119,96,107,bio1,22,15,optimal,0.0,False,
GCF_000214785.1,108,106,75,bio1,23,16,optimal,0.0,False,
GCF_000214825.1,131,131,101,bio1,24,17,optimal,0.0,False,
GCF_000215975.1,115,108,102,bio1,22,15,optimal,0.0,False,
GCF_000215995.1,93,84,74,bio1,21,14,optimal,0.0,False,
GCF_000214355.1,135,129,118,bio1,23,16,optimal,0.0,False,
GCF_000214375.1,133,119,120,bio1,25,16,optimal,0.0,False,
GCF_000219725.1,129,122,101,bio1,24,17,optimal,0.0,False,
GCF_000219355.1,107,93,66,bio1,20,13,optimal,0.0,False,
GCF_000219375.1,93,86,51,bio1,21,14,optimal,0.0,False,
GCF_000219455.1,118,114,83,bio1,23,16,optimal,0.0,False,
GCF_000217995.1,107,93,95,bio1,21,14,optimal,0.0,False,
GCF_000218305.1,137,142,157,bio1,25,18,optimal,0.0,False,
GCF_000217715.1,137,140,163,bio1,23,16,optimal,0.0,False,
GCF_000217795.1,114,112,101,bio1,23,16,optimal,0.0,False,
GCF_000217815.1,131,123,100,bio1,24,17,optimal,0.0,False,
GCF_000218855.1,140,137,127,bio1,24,17,optimal,0.0,False,
GCF_000219915.2,157,145,153,bio1,26,19,optimal,0.0,False,
GCF_000220105.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000220135.1,112,109,88,bio1,23,16,optimal,0.0,False,
GCF_000219175.1,93,78,43,bio1,20,13,optimal,0.0,False,
GCF_000219195.1,59,41,3,bio1,18,11,optimal,0.0,False,
GCF_000218875.1,131,123,98,bio1,23,16,optimal,0.0,False,
GCF_000220625.1,120,112,83,bio1,22,15,optimal,0.0,False,
GCF_000220645.1,111,94,116,bio1,22,15,optimal,0.0,False,
GCF_000220885.1,110,103,82,bio1,22,15,optimal,0.0,False,
GCF_000219765.1,112,106,96,bio1,23,16,optimal,0.0,False,
GCF_000219785.1,113,110,84,bio1,23,16,optimal,0.0,False,
GCF_000219805.1,109,101,75,bio1,24,17,optimal,0.0,False,
GCF_000220965.1,59,41,3,bio1,18,11,optimal,0.0,False,
GCF_000221005.1,159,182,182,bio1,24,17,optimal,0.0,False,
GCF_000221185.1,100,90,84,bio1,21,14,optimal,0.0,False,
GCF_000221205.1,112,93,68,bio1,20,13,optimal,0.0,False,
GCF_000221985.1,110,100,86,bio1,23,16,optimal,0.0,False,
GCF_000222305.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000224475.1,137,132,124,bio1,23,16,optimal,0.0,False,
GCF_000222835.1,96,87,39,bio1,22,15,optimal,0.0,False,
GCF_000223215.1,131,120,103,bio1,23,16,optimal,0.0,False,
GCF_000225325.1,102,101,63,bio1,22,15,optimal,0.0,False,
GCF_000225345.1,132,126,128,bio1,25,18,optimal,0.0,False,
GCF_000225445.1,109,94,76,bio1,22,15,optimal,0.0,False,
GCF_000224745.1,147,146,139,bio1,23,16,optimal,0.0,False,
GCF_000224965.2,110,104,83,bio1,22,15,optimal,0.0,False,
GCF_000224985.1,103,103,75,bio1,23,16,optimal,0.0,False,
GCF_000224105.1,96,89,58,bio1,22,15,optimal,0.0,False,
GCF_000226605.1,112,98,48,bio1,24,17,optimal,0.0,False,
GCF_000226975.2,148,152,171,bio1,29,18,optimal,0.0,False,
GCF_000226315.1,128,127,102,bio1,22,15,optimal,0.0,False,
GCF_000225465.1,102,90,69,bio1,21,14,optimal,0.0,False,
GCF_000230275.1,125,122,103,bio1,23,16,optimal,0.0,False,
GCF_000230295.1,118,111,90,bio1,24,17,optimal,0.0,False,
GCF_000231405.2,153,149,163,bio1,26,17,optimal,0.0,False,
GCF_000231015.2,97,87,68,bio1,21,14,optimal,0.0,False,
GCF_000231175.1,128,121,130,bio1,23,16,optimal,0.0,False,
GCF_000231215.1,137,151,165,bio1,28,19,optimal,0.0,False,
GCF_000231385.2,151,160,236,bio1,25,16,optimal,0.0,False,
GCF_000230655.2,121,113,115,bio1,22,15,optimal,0.0,False,
GCF_000230715.2,149,146,144,bio1,28,17,optimal,0.0,False,
GCF_000230735.2,141,144,174,bio1,23,16,optimal,0.0,False,
GCF_000233435.1,111,97,61,bio1,22,15,optimal,0.0,False,
GCF_000223395.1,119,102,67,bio1,23,16,optimal,0.0,False,
GCF_000223905.1,148,157,168,bio1,29,18,optimal,0.0,False,
GCF_000233755.1,127,132,146,bio1,23,16,optimal,0.0,False,
GCF_000233775.1,111,100,97,bio1,22,15,optimal,0.0,False,
GCF_000234805.1,134,134,143,bio1,24,15,optimal,0.0,False,
GCF_000235405.2,127,117,106,bio1,21,14,optimal,0.0,False,
GCF_000230955.2,129,121,125,bio1,23,16,optimal,0.0,False,
GCF_000236405.1,109,96,59,bio1,22,15,optimal,0.0,False,
GCF_000236475.1,133,125,107,bio1,25,18,optimal,0.0,False,
GCF_000235565.1,119,98,108,bio1,21,14,optimal,0.0,False,
GCF_000235605.1,168,179,339,bio1,30,19,optimal,0.0,False,
GCF_000236685.1,140,140,130,bio1,26,19,optimal,0.0,False,
